Alias;Place;Link;Code
JECEABA;JECEABA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135407?formato=application/vnd.geo+json&qualidade=maxima;3135407
JENIPAPO DE MINAS;JENIPAPO DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135456?formato=application/vnd.geo+json&qualidade=maxima;3135456
JENIPAPO DOS VIEIRAS;JENIPAPO DOS VIEIRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105476?formato=application/vnd.geo+json&qualidade=maxima;2105476
JEQUERI;JEQUERI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135506?formato=application/vnd.geo+json&qualidade=maxima;3135506
JEQUIA DA PRAIA;JEQUIA DA PRAIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2703759?formato=application/vnd.geo+json&qualidade=maxima;2703759
JEQUIE;JEQUIE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918001?formato=application/vnd.geo+json&qualidade=maxima;2918001
JEQUITAI;JEQUITAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135605?formato=application/vnd.geo+json&qualidade=maxima;3135605
JEQUITIBA;JEQUITIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135704?formato=application/vnd.geo+json&qualidade=maxima;3135704
JEQUITINHONHA;JEQUITINHONHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135803?formato=application/vnd.geo+json&qualidade=maxima;3135803
JEREMOABO;JEREMOABO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918100?formato=application/vnd.geo+json&qualidade=maxima;2918100
JERICO;JERICO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2507408?formato=application/vnd.geo+json&qualidade=maxima;2507408
JERIQUARA;JERIQUARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525409?formato=application/vnd.geo+json&qualidade=maxima;3525409
JERONIMO MONTEIRO;JERONIMO MONTEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3203106?formato=application/vnd.geo+json&qualidade=maxima;3203106
JERUMENHA;JERUMENHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205300?formato=application/vnd.geo+json&qualidade=maxima;2205300
JESUANIA;JESUANIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3135902?formato=application/vnd.geo+json&qualidade=maxima;3135902
JESUITAS;JESUITAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4112751?formato=application/vnd.geo+json&qualidade=maxima;4112751
JESUPOLIS;JESUPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212055?formato=application/vnd.geo+json&qualidade=maxima;5212055
JIJOCA DE JERICOACOARA;JIJOCA DE JERICOACOARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2307254?formato=application/vnd.geo+json&qualidade=maxima;2307254
JI-PARANA;JI-PARANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1100122?formato=application/vnd.geo+json&qualidade=maxima;1100122
JIQUIRICA;JIQUIRICA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918209?formato=application/vnd.geo+json&qualidade=maxima;2918209
JITAUNA;JITAUNA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918308?formato=application/vnd.geo+json&qualidade=maxima;2918308
JOACABA;JOACABA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209003?formato=application/vnd.geo+json&qualidade=maxima;4209003
JOAIMA;JOAIMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136009?formato=application/vnd.geo+json&qualidade=maxima;3136009
JOANESIA;JOANESIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136108?formato=application/vnd.geo+json&qualidade=maxima;3136108
JOANOPOLIS;JOANOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525508?formato=application/vnd.geo+json&qualidade=maxima;3525508
JOAO ALFREDO;JOAO ALFREDO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608107?formato=application/vnd.geo+json&qualidade=maxima;2608107
JOAO CAMARA;JOAO CAMARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2405801?formato=application/vnd.geo+json&qualidade=maxima;2405801
JOAO COSTA;JOAO COSTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205359?formato=application/vnd.geo+json&qualidade=maxima;2205359
JOAO DIAS;JOAO DIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2405900?formato=application/vnd.geo+json&qualidade=maxima;2405900
JOAO DOURADO;JOAO DOURADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918357?formato=application/vnd.geo+json&qualidade=maxima;2918357
JOAO LISBOA;JOAO LISBOA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105500?formato=application/vnd.geo+json&qualidade=maxima;2105500
JOAO MONLEVADE;JOAO MONLEVADE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136207?formato=application/vnd.geo+json&qualidade=maxima;3136207
JOAO NEIVA;JOAO NEIVA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3203130?formato=application/vnd.geo+json&qualidade=maxima;3203130
JOAO PESSOA;JOAO PESSOA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2507507?formato=application/vnd.geo+json&qualidade=maxima;2507507
JOAO PINHEIRO;JOAO PINHEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136306?formato=application/vnd.geo+json&qualidade=maxima;3136306
JOAO RAMALHO;JOAO RAMALHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525607?formato=application/vnd.geo+json&qualidade=maxima;3525607
JOAQUIM FELICIO;JOAQUIM FELICIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136405?formato=application/vnd.geo+json&qualidade=maxima;3136405
JOAQUIM GOMES;JOAQUIM GOMES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2703809?formato=application/vnd.geo+json&qualidade=maxima;2703809
JOAQUIM NABUCO;JOAQUIM NABUCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608206?formato=application/vnd.geo+json&qualidade=maxima;2608206
JOAQUIM PIRES;JOAQUIM PIRES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205409?formato=application/vnd.geo+json&qualidade=maxima;2205409
JOAQUIM TAVORA;JOAQUIM TAVORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4112801?formato=application/vnd.geo+json&qualidade=maxima;4112801
JOCA CLAUDINO;JOCA CLAUDINO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513653?formato=application/vnd.geo+json&qualidade=maxima;2513653
JOCA MARQUES;JOCA MARQUES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205458?formato=application/vnd.geo+json&qualidade=maxima;2205458
JOIA;JOIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311155?formato=application/vnd.geo+json&qualidade=maxima;4311155
JOINVILLE;JOINVILLE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209102?formato=application/vnd.geo+json&qualidade=maxima;4209102
JORDANIA;JORDANIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136504?formato=application/vnd.geo+json&qualidade=maxima;3136504
JORDAO;JORDAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1200328?formato=application/vnd.geo+json&qualidade=maxima;1200328
JOSE BOITEUX;JOSE BOITEUX;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209151?formato=application/vnd.geo+json&qualidade=maxima;4209151
JOSE BONIFACIO;JOSE BONIFACIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525706?formato=application/vnd.geo+json&qualidade=maxima;3525706
JOSE DA PENHA;JOSE DA PENHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406007?formato=application/vnd.geo+json&qualidade=maxima;2406007
JOSE DE FREITAS;JOSE DE FREITAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205508?formato=application/vnd.geo+json&qualidade=maxima;2205508
JOSE GONCALVES DE MINAS;JOSE GONCALVES DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136520?formato=application/vnd.geo+json&qualidade=maxima;3136520
JOSE RAYDAN;JOSE RAYDAN;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136553?formato=application/vnd.geo+json&qualidade=maxima;3136553
JOSELANDIA;JOSELANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105609?formato=application/vnd.geo+json&qualidade=maxima;2105609
JOSENOPOLIS;JOSENOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136579?formato=application/vnd.geo+json&qualidade=maxima;3136579
JOVIANIA;JOVIANIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212105?formato=application/vnd.geo+json&qualidade=maxima;5212105
JUARA;JUARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105101?formato=application/vnd.geo+json&qualidade=maxima;5105101
JUAREZ TAVORA;JUAREZ TAVORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2507606?formato=application/vnd.geo+json&qualidade=maxima;2507606
JUARINA;JUARINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1711803?formato=application/vnd.geo+json&qualidade=maxima;1711803
JUATUBA;JUATUBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136652?formato=application/vnd.geo+json&qualidade=maxima;3136652
JUAZEIRINHO;JUAZEIRINHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2507705?formato=application/vnd.geo+json&qualidade=maxima;2507705
JUAZEIRO;JUAZEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918407?formato=application/vnd.geo+json&qualidade=maxima;2918407
JUAZEIRO DO NORTE;JUAZEIRO DO NORTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2307304?formato=application/vnd.geo+json&qualidade=maxima;2307304
JUAZEIRO DO PIAUI;JUAZEIRO DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205516?formato=application/vnd.geo+json&qualidade=maxima;2205516
JUCAS;JUCAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2307403?formato=application/vnd.geo+json&qualidade=maxima;2307403
JUCATI;JUCATI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608255?formato=application/vnd.geo+json&qualidade=maxima;2608255
JUCURUCU;JUCURUCU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918456?formato=application/vnd.geo+json&qualidade=maxima;2918456
JUCURUTU;JUCURUTU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406106?formato=application/vnd.geo+json&qualidade=maxima;2406106
JUINA;JUINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105150?formato=application/vnd.geo+json&qualidade=maxima;5105150
JUIZ DE FORA;JUIZ DE FORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136702?formato=application/vnd.geo+json&qualidade=maxima;3136702
JULIO BORGES;JULIO BORGES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205524?formato=application/vnd.geo+json&qualidade=maxima;2205524
JULIO DE CASTILHOS;JULIO DE CASTILHOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311205?formato=application/vnd.geo+json&qualidade=maxima;4311205
JULIO MESQUITA;JULIO MESQUITA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525805?formato=application/vnd.geo+json&qualidade=maxima;3525805
JUMIRIM;JUMIRIM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525854?formato=application/vnd.geo+json&qualidade=maxima;3525854
JUNCO DO MARANHAO;JUNCO DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105658?formato=application/vnd.geo+json&qualidade=maxima;2105658
JUNCO DO SERIDO;JUNCO DO SERIDO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2507804?formato=application/vnd.geo+json&qualidade=maxima;2507804
JUNDIA(RN);JUNDIA(RN);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406155?formato=application/vnd.geo+json&qualidade=maxima;2406155
JUNDIA(AL);JUNDIA(AL);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2703908?formato=application/vnd.geo+json&qualidade=maxima;2703908
JUNDIAI;JUNDIAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3525904?formato=application/vnd.geo+json&qualidade=maxima;3525904
JUNDIAI DO SUL;JUNDIAI DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4112900?formato=application/vnd.geo+json&qualidade=maxima;4112900
JUNQUEIRO;JUNQUEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2704005?formato=application/vnd.geo+json&qualidade=maxima;2704005
JUNQUEIROPOLIS;JUNQUEIROPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526001?formato=application/vnd.geo+json&qualidade=maxima;3526001
JUPI;JUPI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608305?formato=application/vnd.geo+json&qualidade=maxima;2608305
JUPIA;JUPIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209177?formato=application/vnd.geo+json&qualidade=maxima;4209177
JUQUIA;JUQUIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526100?formato=application/vnd.geo+json&qualidade=maxima;3526100
JUQUITIBA;JUQUITIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526209?formato=application/vnd.geo+json&qualidade=maxima;3526209
JURAMENTO;JURAMENTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136801?formato=application/vnd.geo+json&qualidade=maxima;3136801
JURANDA;JURANDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4112959?formato=application/vnd.geo+json&qualidade=maxima;4112959
JUREMA(PI);JUREMA(PI);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205532?formato=application/vnd.geo+json&qualidade=maxima;2205532
JUREMA(PE);JUREMA(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608404?formato=application/vnd.geo+json&qualidade=maxima;2608404
JURIPIRANGA;JURIPIRANGA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2507903?formato=application/vnd.geo+json&qualidade=maxima;2507903
JURU;JURU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508000?formato=application/vnd.geo+json&qualidade=maxima;2508000
JURUA;JURUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1302207?formato=application/vnd.geo+json&qualidade=maxima;1302207
JURUAIA;JURUAIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136900?formato=application/vnd.geo+json&qualidade=maxima;3136900
JURUENA;JURUENA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105176?formato=application/vnd.geo+json&qualidade=maxima;5105176
JURUTI;JURUTI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1503903?formato=application/vnd.geo+json&qualidade=maxima;1503903
JUSCIMEIRA;JUSCIMEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105200?formato=application/vnd.geo+json&qualidade=maxima;5105200
JUSSARA(BA);JUSSARA(BA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918506?formato=application/vnd.geo+json&qualidade=maxima;2918506
JUSSARA(PR);JUSSARA(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113007?formato=application/vnd.geo+json&qualidade=maxima;4113007
JUSSARA(GO);JUSSARA(GO);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212204?formato=application/vnd.geo+json&qualidade=maxima;5212204
JUSSARI;JUSSARI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918555?formato=application/vnd.geo+json&qualidade=maxima;2918555
JUSSIAPE;JUSSIAPE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918605?formato=application/vnd.geo+json&qualidade=maxima;2918605
JUTAI;JUTAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1302306?formato=application/vnd.geo+json&qualidade=maxima;1302306
JUTI;JUTI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5005152?formato=application/vnd.geo+json&qualidade=maxima;5005152
JUVENILIA;JUVENILIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3136959?formato=application/vnd.geo+json&qualidade=maxima;3136959
KALORE;KALORE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4113106?formato=application/vnd.geo+json&qualidade=maxima;4113106
LABREA;LABREA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1302405?formato=application/vnd.geo+json&qualidade=maxima;1302405
LACERDOPOLIS;LACERDOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209201?formato=application/vnd.geo+json&qualidade=maxima;4209201
LADAINHA;LADAINHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137007?formato=application/vnd.geo+json&qualidade=maxima;3137007
LADARIO;LADARIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5005202?formato=application/vnd.geo+json&qualidade=maxima;5005202
LAFAIETE COUTINHO;LAFAIETE COUTINHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918704?formato=application/vnd.geo+json&qualidade=maxima;2918704
LAGAMAR;LAGAMAR;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137106?formato=application/vnd.geo+json&qualidade=maxima;3137106
LAGARTO;LAGARTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2803500?formato=application/vnd.geo+json&qualidade=maxima;2803500
LAGES;LAGES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209300?formato=application/vnd.geo+json&qualidade=maxima;4209300
LAGO DA PEDRA;LAGO DA PEDRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105708?formato=application/vnd.geo+json&qualidade=maxima;2105708
LAGO DO JUNCO;LAGO DO JUNCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105807?formato=application/vnd.geo+json&qualidade=maxima;2105807
LAGO DOS RODRIGUES;LAGO DOS RODRIGUES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105948?formato=application/vnd.geo+json&qualidade=maxima;2105948
LAGO VERDE;LAGO VERDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105906?formato=application/vnd.geo+json&qualidade=maxima;2105906
LAGOA;LAGOA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508109?formato=application/vnd.geo+json&qualidade=maxima;2508109
LAGOA ALEGRE;LAGOA ALEGRE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205557?formato=application/vnd.geo+json&qualidade=maxima;2205557
LAGOA BONITA DO SUL;LAGOA BONITA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311239?formato=application/vnd.geo+json&qualidade=maxima;4311239
LAGOA DA CANOA;LAGOA DA CANOA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2704104?formato=application/vnd.geo+json&qualidade=maxima;2704104
LAGOA DA CONFUSAO;LAGOA DA CONFUSAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1711902?formato=application/vnd.geo+json&qualidade=maxima;1711902
LAGOA DA PRATA;LAGOA DA PRATA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137205?formato=application/vnd.geo+json&qualidade=maxima;3137205
LAGOA D'ANTA;LAGOA D'ANTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406205?formato=application/vnd.geo+json&qualidade=maxima;2406205
LAGOA DE DENTRO;LAGOA DE DENTRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508208?formato=application/vnd.geo+json&qualidade=maxima;2508208
LAGOA DE ITAENGA;LAGOA DE ITAENGA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608503?formato=application/vnd.geo+json&qualidade=maxima;2608503
LAGOA DE PEDRAS;LAGOA DE PEDRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406304?formato=application/vnd.geo+json&qualidade=maxima;2406304
LAGOA DE SAO FRANCISCO;LAGOA DE SAO FRANCISCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205573?formato=application/vnd.geo+json&qualidade=maxima;2205573
LAGOA DE VELHOS;LAGOA DE VELHOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406403?formato=application/vnd.geo+json&qualidade=maxima;2406403
LAGOA DO BARRO DO PIAUI;LAGOA DO BARRO DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205565?formato=application/vnd.geo+json&qualidade=maxima;2205565
LAGOA DO CARRO;LAGOA DO CARRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608453?formato=application/vnd.geo+json&qualidade=maxima;2608453
LAGOA DO MATO;LAGOA DO MATO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105922?formato=application/vnd.geo+json&qualidade=maxima;2105922
LAGOA DO OURO;LAGOA DO OURO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608602?formato=application/vnd.geo+json&qualidade=maxima;2608602
LAGOA DO PIAUI;LAGOA DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205581?formato=application/vnd.geo+json&qualidade=maxima;2205581
LAGOA DO SITIO;LAGOA DO SITIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205599?formato=application/vnd.geo+json&qualidade=maxima;2205599
LAGOA DO TOCANTINS;LAGOA DO TOCANTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1711951?formato=application/vnd.geo+json&qualidade=maxima;1711951
LAGOA DOS GATOS;LAGOA DOS GATOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608701?formato=application/vnd.geo+json&qualidade=maxima;2608701
LAGOA DOS PATOS;LAGOA DOS PATOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137304?formato=application/vnd.geo+json&qualidade=maxima;3137304
LAGOA DOS TRES CANTOS;LAGOA DOS TRES CANTOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311270?formato=application/vnd.geo+json&qualidade=maxima;4311270
LAGOA DOURADA;LAGOA DOURADA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137403?formato=application/vnd.geo+json&qualidade=maxima;3137403
LAGOA FORMOSA;LAGOA FORMOSA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137502?formato=application/vnd.geo+json&qualidade=maxima;3137502
LAGOA GRANDE(PE);LAGOA GRANDE(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608750?formato=application/vnd.geo+json&qualidade=maxima;2608750
LAGOA GRANDE(MG);LAGOA GRANDE(MG);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137536?formato=application/vnd.geo+json&qualidade=maxima;3137536
LAGOA GRANDE DO MARANHAO;LAGOA GRANDE DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105963?formato=application/vnd.geo+json&qualidade=maxima;2105963
LAGOA NOVA;LAGOA NOVA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406502?formato=application/vnd.geo+json&qualidade=maxima;2406502
LAGOA REAL;LAGOA REAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918753?formato=application/vnd.geo+json&qualidade=maxima;2918753
LAGOA SALGADA;LAGOA SALGADA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406601?formato=application/vnd.geo+json&qualidade=maxima;2406601
LAGOA SANTA(MG);LAGOA SANTA(MG);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137601?formato=application/vnd.geo+json&qualidade=maxima;3137601
LAGOA SANTA(GO);LAGOA SANTA(GO);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5212253?formato=application/vnd.geo+json&qualidade=maxima;5212253
LAGOA SECA;LAGOA SECA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2508307?formato=application/vnd.geo+json&qualidade=maxima;2508307
LAGOA VERMELHA;LAGOA VERMELHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311304?formato=application/vnd.geo+json&qualidade=maxima;4311304
LAGOAO;LAGOAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311254?formato=application/vnd.geo+json&qualidade=maxima;4311254
LAGOINHA;LAGOINHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3526308?formato=application/vnd.geo+json&qualidade=maxima;3526308
LAGOINHA DO PIAUI;LAGOINHA DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2205540?formato=application/vnd.geo+json&qualidade=maxima;2205540
LAGUNA;LAGUNA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209409?formato=application/vnd.geo+json&qualidade=maxima;4209409
LAGUNA CARAPA;LAGUNA CARAPA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5005251?formato=application/vnd.geo+json&qualidade=maxima;5005251
LAJE;LAJE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918803?formato=application/vnd.geo+json&qualidade=maxima;2918803
LAJE DO MURIAE;LAJE DO MURIAE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3302304?formato=application/vnd.geo+json&qualidade=maxima;3302304
LAJEADO(TO);LAJEADO(TO);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1712009?formato=application/vnd.geo+json&qualidade=maxima;1712009
LAJEADO(RS);LAJEADO(RS);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311403?formato=application/vnd.geo+json&qualidade=maxima;4311403
LAJEADO DO BUGRE;LAJEADO DO BUGRE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4311429?formato=application/vnd.geo+json&qualidade=maxima;4311429
LAJEADO GRANDE;LAJEADO GRANDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4209458?formato=application/vnd.geo+json&qualidade=maxima;4209458
LAJEADO NOVO;LAJEADO NOVO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2105989?formato=application/vnd.geo+json&qualidade=maxima;2105989
LAJEDAO;LAJEDAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2918902?formato=application/vnd.geo+json&qualidade=maxima;2918902
LAJEDINHO;LAJEDINHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919009?formato=application/vnd.geo+json&qualidade=maxima;2919009
LAJEDO;LAJEDO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2608800?formato=application/vnd.geo+json&qualidade=maxima;2608800
LAJEDO DO TABOCAL;LAJEDO DO TABOCAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919058?formato=application/vnd.geo+json&qualidade=maxima;2919058
LAJES;LAJES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406700?formato=application/vnd.geo+json&qualidade=maxima;2406700
LAJES PINTADAS;LAJES PINTADAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2406809?formato=application/vnd.geo+json&qualidade=maxima;2406809
LAJINHA;LAJINHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137700?formato=application/vnd.geo+json&qualidade=maxima;3137700
LAMARAO;LAMARAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2919108?formato=application/vnd.geo+json&qualidade=maxima;2919108
LAMBARI;LAMBARI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3137809?formato=application/vnd.geo+json&qualidade=maxima;3137809
LAMBARI D'OESTE;LAMBARI D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5105234?formato=application/vnd.geo+json&qualidade=maxima;5105234
