Alias;Place;Link;Code
OIAPOQUE;OIAPOQUE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/16001?formato=application/vnd.geo+json&qualidade=maxima;16001
OLIVEIRA;OLIVEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31046?formato=application/vnd.geo+json&qualidade=maxima;31046
OSASCO;OSASCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35057?formato=application/vnd.geo+json&qualidade=maxima;35057
OSORIO;OSORIO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43027?formato=application/vnd.geo+json&qualidade=maxima;43027
OURINHOS;OURINHOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35040?formato=application/vnd.geo+json&qualidade=maxima;35040
OURO PRETO;OURO PRETO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31033?formato=application/vnd.geo+json&qualidade=maxima;31033
PACAJUS;PACAJUS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23017?formato=application/vnd.geo+json&qualidade=maxima;23017
PAJEU;PAJEU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26003?formato=application/vnd.geo+json&qualidade=maxima;26003
PALMAS;PALMAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41030?formato=application/vnd.geo+json&qualidade=maxima;41030
PALMEIRA DOS INDIOS;PALMEIRA DOS INDIOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27005?formato=application/vnd.geo+json&qualidade=maxima;27005
PARA DE MINAS;PARA DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31029?formato=application/vnd.geo+json&qualidade=maxima;31029
PARACATU;PARACATU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31002?formato=application/vnd.geo+json&qualidade=maxima;31002
PARAGOMINAS;PARAGOMINAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15017?formato=application/vnd.geo+json&qualidade=maxima;15017
PARAIBUNA/PARAITINGA;PARAIBUNA/PARAITINGA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35053?formato=application/vnd.geo+json&qualidade=maxima;35053
PARANAGUA;PARANAGUA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41038?formato=application/vnd.geo+json&qualidade=maxima;41038
PARANAIBA;PARANAIBA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/50006?formato=application/vnd.geo+json&qualidade=maxima;50006
PARANATINGA;PARANATINGA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51008?formato=application/vnd.geo+json&qualidade=maxima;51008
PARANAVAI;PARANAVAI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41001?formato=application/vnd.geo+json&qualidade=maxima;41001
PARAUAPEBAS;PARAUAPEBAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15019?formato=application/vnd.geo+json&qualidade=maxima;15019
PARECIS;PARECIS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51004?formato=application/vnd.geo+json&qualidade=maxima;51004
PARINTINS;PARINTINS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/13010?formato=application/vnd.geo+json&qualidade=maxima;13010
PASSO FUNDO;PASSO FUNDO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43010?formato=application/vnd.geo+json&qualidade=maxima;43010
PASSOS;PASSOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31047?formato=application/vnd.geo+json&qualidade=maxima;31047
PATO BRANCO;PATO BRANCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41027?formato=application/vnd.geo+json&qualidade=maxima;41027
PATOS;PATOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25004?formato=application/vnd.geo+json&qualidade=maxima;25004
PATOS DE MINAS;PATOS DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31020?formato=application/vnd.geo+json&qualidade=maxima;31020
PATROCINIO;PATROCINIO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31019?formato=application/vnd.geo+json&qualidade=maxima;31019
PAU DOS FERROS;PAU DOS FERROS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24006?formato=application/vnd.geo+json&qualidade=maxima;24006
PAULO AFONSO;PAULO AFONSO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29005?formato=application/vnd.geo+json&qualidade=maxima;29005
PECANHA;PECANHA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31036?formato=application/vnd.geo+json&qualidade=maxima;31036
PEDRA AZUL;PEDRA AZUL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31013?formato=application/vnd.geo+json&qualidade=maxima;31013
PELOTAS;PELOTAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43033?formato=application/vnd.geo+json&qualidade=maxima;43033
PENEDO;PENEDO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27013?formato=application/vnd.geo+json&qualidade=maxima;27013
PETROLINA;PETROLINA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26005?formato=application/vnd.geo+json&qualidade=maxima;26005
PIANCO;PIANCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25005?formato=application/vnd.geo+json&qualidade=maxima;25005
PICOS;PICOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/22013?formato=application/vnd.geo+json&qualidade=maxima;22013
PIEDADE;PIEDADE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35045?formato=application/vnd.geo+json&qualidade=maxima;35045
PINDARE;PINDARE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/21008?formato=application/vnd.geo+json&qualidade=maxima;21008
PIO IX;PIO IX;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/22014?formato=application/vnd.geo+json&qualidade=maxima;22014
PIRACICABA;PIRACICABA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35028?formato=application/vnd.geo+json&qualidade=maxima;35028
PIRAPORA;PIRAPORA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31006?formato=application/vnd.geo+json&qualidade=maxima;31006
PIRASSUNUNGA;PIRASSUNUNGA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35029?formato=application/vnd.geo+json&qualidade=maxima;35029
PIRES DO RIO;PIRES DO RIO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52016?formato=application/vnd.geo+json&qualidade=maxima;52016
PITANGA;PITANGA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41028?formato=application/vnd.geo+json&qualidade=maxima;41028
PIUI;PIUI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31042?formato=application/vnd.geo+json&qualidade=maxima;31042
POCOS DE CALDAS;POCOS DE CALDAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31051?formato=application/vnd.geo+json&qualidade=maxima;31051
PONTA GROSSA;PONTA GROSSA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41021?formato=application/vnd.geo+json&qualidade=maxima;41021
PONTE NOVA;PONTE NOVA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31060?formato=application/vnd.geo+json&qualidade=maxima;31060
PORANGATU;PORANGATU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52004?formato=application/vnd.geo+json&qualidade=maxima;52004
PORECATU;PORECATU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41007?formato=application/vnd.geo+json&qualidade=maxima;41007
PORTEL;PORTEL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15004?formato=application/vnd.geo+json&qualidade=maxima;15004
PORTO ALEGRE;PORTO ALEGRE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43026?formato=application/vnd.geo+json&qualidade=maxima;43026
PORTO FRANCO;PORTO FRANCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/21019?formato=application/vnd.geo+json&qualidade=maxima;21019
PORTO NACIONAL;PORTO NACIONAL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/17006?formato=application/vnd.geo+json&qualidade=maxima;17006
PORTO SEGURO;PORTO SEGURO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29032?formato=application/vnd.geo+json&qualidade=maxima;29032
PORTO VELHO;PORTO VELHO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/11001?formato=application/vnd.geo+json&qualidade=maxima;11001
POUSO ALEGRE;POUSO ALEGRE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31052?formato=application/vnd.geo+json&qualidade=maxima;31052
PRESIDENTE DUTRA;PRESIDENTE DUTRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/21012?formato=application/vnd.geo+json&qualidade=maxima;21012
PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35036?formato=application/vnd.geo+json&qualidade=maxima;35036
PRIMAVERA DO LESTE;PRIMAVERA DO LESTE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51019?formato=application/vnd.geo+json&qualidade=maxima;51019
PROPRIA;PROPRIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/28007?formato=application/vnd.geo+json&qualidade=maxima;28007
PRUDENTOPOLIS;PRUDENTOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41031?formato=application/vnd.geo+json&qualidade=maxima;41031
PURUS;PURUS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/13012?formato=application/vnd.geo+json&qualidade=maxima;13012
QUIRINOPOLIS;QUIRINOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52018?formato=application/vnd.geo+json&qualidade=maxima;52018
RECIFE;RECIFE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26017?formato=application/vnd.geo+json&qualidade=maxima;26017
REDENCAO;REDENCAO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15021?formato=application/vnd.geo+json&qualidade=maxima;15021
REGISTRO;REGISTRO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35055?formato=application/vnd.geo+json&qualidade=maxima;35055
RESTINGA SECA;RESTINGA SECA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43019?formato=application/vnd.geo+json&qualidade=maxima;43019
RIBEIRA DO POMBAL;RIBEIRA DO POMBAL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29015?formato=application/vnd.geo+json&qualidade=maxima;29015
RIBEIRAO PRETO;RIBEIRAO PRETO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35014?formato=application/vnd.geo+json&qualidade=maxima;35014
RIO BRANCO;RIO BRANCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/12004?formato=application/vnd.geo+json&qualidade=maxima;12004
RIO CLARO;RIO CLARO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35026?formato=application/vnd.geo+json&qualidade=maxima;35026
RIO DE JANEIRO;RIO DE JANEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33018?formato=application/vnd.geo+json&qualidade=maxima;33018
RIO DO SUL;RIO DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42011?formato=application/vnd.geo+json&qualidade=maxima;42011
RIO FORMOSO;RIO FORMOSO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/17004?formato=application/vnd.geo+json&qualidade=maxima;17004
RIO PRETO DA EVA;RIO PRETO DA EVA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/13008?formato=application/vnd.geo+json&qualidade=maxima;13008
RIO VERMELHO;RIO VERMELHO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52002?formato=application/vnd.geo+json&qualidade=maxima;52002
RONDONOPOLIS;RONDONOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51021?formato=application/vnd.geo+json&qualidade=maxima;51021
ROSARIO;ROSARIO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/21003?formato=application/vnd.geo+json&qualidade=maxima;21003
ROSARIO OESTE;ROSARIO OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51016?formato=application/vnd.geo+json&qualidade=maxima;51016
SALGADO;SALGADO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15009?formato=application/vnd.geo+json&qualidade=maxima;15009
SALGUEIRO;SALGUEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26002?formato=application/vnd.geo+json&qualidade=maxima;26002
SALINAS;SALINAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31005?formato=application/vnd.geo+json&qualidade=maxima;31005
SALVADOR;SALVADOR;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29021?formato=application/vnd.geo+json&qualidade=maxima;29021
SANANDUVA;SANANDUVA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43005?formato=application/vnd.geo+json&qualidade=maxima;43005
SANTA CRUZ DO SUL;SANTA CRUZ DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43020?formato=application/vnd.geo+json&qualidade=maxima;43020
SANTA MARIA;SANTA MARIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43018?formato=application/vnd.geo+json&qualidade=maxima;43018
SANTA MARIA DA VITORIA;SANTA MARIA DA VITORIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29003?formato=application/vnd.geo+json&qualidade=maxima;29003
SANTA MARIA MADALENA;SANTA MARIA MADALENA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33008?formato=application/vnd.geo+json&qualidade=maxima;33008
SANTA QUITERIA;SANTA QUITERIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23007?formato=application/vnd.geo+json&qualidade=maxima;23007
SANTA RITA DO SAPUCAI;SANTA RITA DO SAPUCAI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31053?formato=application/vnd.geo+json&qualidade=maxima;31053
SANTA ROSA;SANTA ROSA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43001?formato=application/vnd.geo+json&qualidade=maxima;43001
SANTA TERESA;SANTA TERESA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/32008?formato=application/vnd.geo+json&qualidade=maxima;32008
SANTANA DO IPANEMA;SANTANA DO IPANEMA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27003?formato=application/vnd.geo+json&qualidade=maxima;27003
SANTAREM;SANTAREM;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15002?formato=application/vnd.geo+json&qualidade=maxima;15002
SANTIAGO;SANTIAGO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43017?formato=application/vnd.geo+json&qualidade=maxima;43017
SANTO ANGELO;SANTO ANGELO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43007?formato=application/vnd.geo+json&qualidade=maxima;43007
SANTO ANTONIO DE JESUS;SANTO ANTONIO DE JESUS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29020?formato=application/vnd.geo+json&qualidade=maxima;29020
SANTO ANTONIO DE PADUA;SANTO ANTONIO DE PADUA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33002?formato=application/vnd.geo+json&qualidade=maxima;33002
SANTOS;SANTOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35063?formato=application/vnd.geo+json&qualidade=maxima;35063
SAO BENTO DO SUL;SAO BENTO DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42007?formato=application/vnd.geo+json&qualidade=maxima;42007
SAO CARLOS;SAO CARLOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35025?formato=application/vnd.geo+json&qualidade=maxima;35025
SAO FELIX DO XINGU;SAO FELIX DO XINGU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15018?formato=application/vnd.geo+json&qualidade=maxima;15018
SAO JERONIMO;SAO JERONIMO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43025?formato=application/vnd.geo+json&qualidade=maxima;43025
SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35030?formato=application/vnd.geo+json&qualidade=maxima;35030
SAO JOAO DEL REI;SAO JOAO DEL REI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31058?formato=application/vnd.geo+json&qualidade=maxima;31058
SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35010?formato=application/vnd.geo+json&qualidade=maxima;35010
SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35004?formato=application/vnd.geo+json&qualidade=maxima;35004
SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35050?formato=application/vnd.geo+json&qualidade=maxima;35050
SAO LOURENCO;SAO LOURENCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31054?formato=application/vnd.geo+json&qualidade=maxima;31054
SAO MATEUS;SAO MATEUS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/32005?formato=application/vnd.geo+json&qualidade=maxima;32005
SAO MATEUS DO SUL;SAO MATEUS DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41034?formato=application/vnd.geo+json&qualidade=maxima;41034
SAO MIGUEL DO ARAGUAIA;SAO MIGUEL DO ARAGUAIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52001?formato=application/vnd.geo+json&qualidade=maxima;52001
SAO MIGUEL DO OESTE;SAO MIGUEL DO OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42001?formato=application/vnd.geo+json&qualidade=maxima;42001
SAO MIGUEL DOS CAMPOS;SAO MIGUEL DOS CAMPOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27012?formato=application/vnd.geo+json&qualidade=maxima;27012
SAO PAULO;SAO PAULO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35061?formato=application/vnd.geo+json&qualidade=maxima;35061
SAO RAIMUNDO NONATO;SAO RAIMUNDO NONATO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/22011?formato=application/vnd.geo+json&qualidade=maxima;22011
SAO SEBASTIAO DO PARAISO;SAO SEBASTIAO DO PARAISO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31048?formato=application/vnd.geo+json&qualidade=maxima;31048
SAPE;SAPE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25021?formato=application/vnd.geo+json&qualidade=maxima;25021
SEABRA;SEABRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29023?formato=application/vnd.geo+json&qualidade=maxima;29023
SENA MADUREIRA;SENA MADUREIRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/12003?formato=application/vnd.geo+json&qualidade=maxima;12003
SENHOR DO BONFIM;SENHOR DO BONFIM;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29008?formato=application/vnd.geo+json&qualidade=maxima;29008
SERGIPANA DO SERTAO DO SAO FRANCISCO;SERGIPANA DO SERTAO DO SAO FRANCISCO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/28001?formato=application/vnd.geo+json&qualidade=maxima;28001
SERIDO OCIDENTAL;SERIDO OCIDENTAL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24011?formato=application/vnd.geo+json&qualidade=maxima;24011
SERIDO OCIDENTAL PARAIBANO;SERIDO OCIDENTAL PARAIBANO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25008?formato=application/vnd.geo+json&qualidade=maxima;25008
SERIDO ORIENTAL;SERIDO ORIENTAL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24012?formato=application/vnd.geo+json&qualidade=maxima;24012
SERIDO ORIENTAL PARAIBANO;SERIDO ORIENTAL PARAIBANO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25009?formato=application/vnd.geo+json&qualidade=maxima;25009
SERRA DE SANTANA;SERRA DE SANTANA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24010?formato=application/vnd.geo+json&qualidade=maxima;24010
SERRA DE SAO MIGUEL;SERRA DE SAO MIGUEL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24005?formato=application/vnd.geo+json&qualidade=maxima;24005
SERRA DO PEREIRO;SERRA DO PEREIRO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23025?formato=application/vnd.geo+json&qualidade=maxima;23025
SERRA DO TEIXEIRA;SERRA DO TEIXEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25007?formato=application/vnd.geo+json&qualidade=maxima;25007
SERRANA;SERRANA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33015?formato=application/vnd.geo+json&qualidade=maxima;33015
SERRANA DO SERTAO ALAGOANO;SERRANA DO SERTAO ALAGOANO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27001?formato=application/vnd.geo+json&qualidade=maxima;27001
SERRANA DOS QUILOMBOS;SERRANA DOS QUILOMBOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27008?formato=application/vnd.geo+json&qualidade=maxima;27008
SERRAS DE SUDESTE;SERRAS DE SUDESTE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43032?formato=application/vnd.geo+json&qualidade=maxima;43032
SERRINHA;SERRINHA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29016?formato=application/vnd.geo+json&qualidade=maxima;29016
SERTAO DE CRATEUS;SERTAO DE CRATEUS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23018?formato=application/vnd.geo+json&qualidade=maxima;23018
SERTAO DE INHAMUNS;SERTAO DE INHAMUNS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23020?formato=application/vnd.geo+json&qualidade=maxima;23020
SERTAO DE QUIXERAMOBIM;SERTAO DE QUIXERAMOBIM;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23019?formato=application/vnd.geo+json&qualidade=maxima;23019
SERTAO DE SENADOR POMPEU;SERTAO DE SENADOR POMPEU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23021?formato=application/vnd.geo+json&qualidade=maxima;23021
SERTAO DO MOXOTO;SERTAO DO MOXOTO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26004?formato=application/vnd.geo+json&qualidade=maxima;26004
SETE LAGOAS;SETE LAGOAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31027?formato=application/vnd.geo+json&qualidade=maxima;31027
SINOP;SINOP;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51007?formato=application/vnd.geo+json&qualidade=maxima;51007
SOBRAL;SOBRAL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23005?formato=application/vnd.geo+json&qualidade=maxima;23005
SOLEDADE;SOLEDADE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43013?formato=application/vnd.geo+json&qualidade=maxima;43013
SOROCABA;SOROCABA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35046?formato=application/vnd.geo+json&qualidade=maxima;35046
SOUSA;SOUSA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25003?formato=application/vnd.geo+json&qualidade=maxima;25003
SUAPE;SUAPE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26018?formato=application/vnd.geo+json&qualidade=maxima;26018
SUDESTE DE RORAIMA;SUDESTE DE RORAIMA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/14004?formato=application/vnd.geo+json&qualidade=maxima;14004
SUDOESTE DE GOIAS;SUDOESTE DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52013?formato=application/vnd.geo+json&qualidade=maxima;52013
TABULEIRO;TABULEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42017?formato=application/vnd.geo+json&qualidade=maxima;42017
TANGARA DA SERRA;TANGARA DA SERRA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51013?formato=application/vnd.geo+json&qualidade=maxima;51013
TARAUACA;TARAUACA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/12002?formato=application/vnd.geo+json&qualidade=maxima;12002
TATUI;TATUI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35043?formato=application/vnd.geo+json&qualidade=maxima;35043
TEFE;TEFE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/13005?formato=application/vnd.geo+json&qualidade=maxima;13005
TELEMACO BORBA;TELEMACO BORBA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41019?formato=application/vnd.geo+json&qualidade=maxima;41019
TEOFILO OTONI;TEOFILO OTONI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31015?formato=application/vnd.geo+json&qualidade=maxima;31015
TERESINA;TERESINA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/22003?formato=application/vnd.geo+json&qualidade=maxima;22003
TESOURO;TESOURO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/51020?formato=application/vnd.geo+json&qualidade=maxima;51020
TIJUCAS;TIJUCAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42015?formato=application/vnd.geo+json&qualidade=maxima;42015
TOBIAS BARRETO;TOBIAS BARRETO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/28005?formato=application/vnd.geo+json&qualidade=maxima;28005
TOLEDO;TOLEDO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41022?formato=application/vnd.geo+json&qualidade=maxima;41022
TOME-ACU;TOME-ACU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15012?formato=application/vnd.geo+json&qualidade=maxima;15012
TRAIPU;TRAIPU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/27007?formato=application/vnd.geo+json&qualidade=maxima;27007
TRES LAGOAS;TRES LAGOAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/50007?formato=application/vnd.geo+json&qualidade=maxima;50007
TRES MARIAS;TRES MARIAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31024?formato=application/vnd.geo+json&qualidade=maxima;31024
TRES PASSOS;TRES PASSOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43002?formato=application/vnd.geo+json&qualidade=maxima;43002
TRES RIOS;TRES RIOS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33005?formato=application/vnd.geo+json&qualidade=maxima;33005
TUBARAO;TUBARAO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42018?formato=application/vnd.geo+json&qualidade=maxima;42018
TUCURUI;TUCURUI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/15016?formato=application/vnd.geo+json&qualidade=maxima;15016
TUPA;TUPA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35037?formato=application/vnd.geo+json&qualidade=maxima;35037
UBA;UBA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31064?formato=application/vnd.geo+json&qualidade=maxima;31064
UBERABA;UBERABA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31022?formato=application/vnd.geo+json&qualidade=maxima;31022
