"MARABA","MARABA","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1504208
"MARABA PAULISTA","MARABA PAULISTA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3528700
"MARACACUME","MARACACUME","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106326
"MARACAI","MARACAI","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3528809
"MARACAJA","MARACAJA","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210407
"MARACAJU","MARACAJU","https://servicodados.ibge.gov.br/api/v2/malhas/50?resolucao=5&formato=application/vnd.geo+json",50,5005400
"MARACANA","MARACANA","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1504307
"MARACANAU","MARACANAU","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2307650
"MARACAS","MARACAS","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2920502
"MARAGOGI","MARAGOGI","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2704500
"MARAGOGIPE","MARAGOGIPE","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2920601
"MARAIAL","MARAIAL","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2609204
"MARAJA DO SENA","MARAJA DO SENA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106359
"MARANGUAPE","MARANGUAPE","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2307700
"MARANHAOZINHO","MARANHAOZINHO","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106375
"MARAPANIM","MARAPANIM","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1504406
"MARAPOAMA","MARAPOAMA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3528858
"MARATA","MARATA","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4311791
"MARATAIZES","MARATAIZES","https://servicodados.ibge.gov.br/api/v2/malhas/32?resolucao=5&formato=application/vnd.geo+json",32,3203320
"MARAU(BA)","MARAU(BA)","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2920700
"MARAU(RS)","MARAU(RS)","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4311809
"MARAVILHA(AL)","MARAVILHA(AL)","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2704609
"MARAVILHA(SC)","MARAVILHA(SC)","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210506
"MARAVILHAS","MARAVILHAS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3139706
"MARCACAO","MARCACAO","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509057
"MARCELANDIA","MARCELANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/51?resolucao=5&formato=application/vnd.geo+json",51,5105580
"MARCELINO RAMOS","MARCELINO RAMOS","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4311908
"MARCELINO VIEIRA","MARCELINO VIEIRA","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2407302
"MARCIONILIO SOUZA","MARCIONILIO SOUZA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2920809
"MARCO","MARCO","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2307809
"MARCOLANDIA","MARCOLANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2205953
"MARCOS PARENTE","MARCOS PARENTE","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2206001
"MARECHAL CANDIDO RONDON","MARECHAL CANDIDO RONDON","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4114609
"MARECHAL DEODORO","MARECHAL DEODORO","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2704708
"MARECHAL FLORIANO","MARECHAL FLORIANO","https://servicodados.ibge.gov.br/api/v2/malhas/32?resolucao=5&formato=application/vnd.geo+json",32,3203346
"MARECHAL THAUMATURGO","MARECHAL THAUMATURGO","https://servicodados.ibge.gov.br/api/v2/malhas/12?resolucao=5&formato=application/vnd.geo+json",12,1200351
"MAREMA","MAREMA","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210555
"MARI","MARI","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509107
"MARIA DA FE","MARIA DA FE","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3139904
"MARIA HELENA","MARIA HELENA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4114708
"MARIALVA","MARIALVA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4114807
"MARIANA","MARIANA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140001
"MARIANA PIMENTEL","MARIANA PIMENTEL","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4311981
"MARIANO MORO","MARIANO MORO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312005
"MARIANOPOLIS DO TOCANTINS","MARIANOPOLIS DO TOCANTINS","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1712504
"MARIAPOLIS","MARIAPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3528908
"MARIBONDO","MARIBONDO","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2704807
"MARICA","MARICA","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3302700
"MARILAC","MARILAC","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140100
"MARILANDIA","MARILANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/32?resolucao=5&formato=application/vnd.geo+json",32,3203353
"MARILANDIA DO SUL","MARILANDIA DO SUL","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4114906
"MARILENA","MARILENA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115002
"MARILIA","MARILIA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529005
"MARILUZ","MARILUZ","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115101
"MARINGA","MARINGA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115200
"MARINOPOLIS","MARINOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529104
"MARIO CAMPOS","MARIO CAMPOS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140159
"MARIOPOLIS","MARIOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115309
"MARIPA","MARIPA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115358
"MARIPA DE MINAS","MARIPA DE MINAS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140209
"MARITUBA","MARITUBA","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1504422
"MARIZOPOLIS","MARIZOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509156
"MARLIERIA","MARLIERIA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140308
"MARMELEIRO","MARMELEIRO","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115408
"MARMELOPOLIS","MARMELOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140407
"MARQUES DE SOUZA","MARQUES DE SOUZA","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312054
"MARQUINHO","MARQUINHO","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115457
"MARTINHO CAMPOS","MARTINHO CAMPOS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140506
"MARTINOPOLE","MARTINOPOLE","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2307908
"MARTINOPOLIS","MARTINOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529203
"MARTINS","MARTINS","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2407401
"MARTINS SOARES","MARTINS SOARES","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140530
"MARUIM","MARUIM","https://servicodados.ibge.gov.br/api/v2/malhas/28?resolucao=5&formato=application/vnd.geo+json",28,2804003
"MARUMBI","MARUMBI","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115507
"MARZAGAO","MARZAGAO","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5212907
"MASCOTE","MASCOTE","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2920908
"MASSAPE","MASSAPE","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2308005
"MASSAPE DO PIAUI","MASSAPE DO PIAUI","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2206050
"MASSARANDUBA(PB)","MASSARANDUBA(PB)","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509206
"MASSARANDUBA(SC)","MASSARANDUBA(SC)","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210605
"MATA","MATA","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312104
"MATA DE SAO JOAO","MATA DE SAO JOAO","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921005
"MATA GRANDE","MATA GRANDE","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2705002
"MATA ROMA","MATA ROMA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106409
"MATA VERDE","MATA VERDE","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140555
"MATAO","MATAO","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529302
"MATARACA","MATARACA","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509305
"MATEIROS","MATEIROS","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1712702
"MATELANDIA","MATELANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115606
"MATERLANDIA","MATERLANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140605
"MATEUS LEME","MATEUS LEME","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140704
"MATHIAS LOBATO","MATHIAS LOBATO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3171501
"MATIAS BARBOSA","MATIAS BARBOSA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140803
"MATIAS CARDOSO","MATIAS CARDOSO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140852
"MATIAS OLIMPIO","MATIAS OLIMPIO","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2206100
"MATINA","MATINA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921054
"MATINHA","MATINHA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106508
"MATINHAS","MATINHAS","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509339
"MATINHOS","MATINHOS","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115705
"MATIPO","MATIPO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3140902
"MATO CASTELHANO","MATO CASTELHANO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312138
"MATO GROSSO","MATO GROSSO","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509370
"MATO LEITAO","MATO LEITAO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312153
"MATO QUEIMADO","MATO QUEIMADO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312179
"MATO RICO","MATO RICO","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115739
"MATO VERDE","MATO VERDE","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141009
"MATOES","MATOES","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106607
"MATOES DO NORTE","MATOES DO NORTE","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106631
"MATOS COSTA","MATOS COSTA","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210704
"MATOZINHOS","MATOZINHOS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141108
"MATRINCHA","MATRINCHA","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5212956
"MATRIZ DE CAMARAGIBE","MATRIZ DE CAMARAGIBE","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2705101
"MATUPA","MATUPA","https://servicodados.ibge.gov.br/api/v2/malhas/51?resolucao=5&formato=application/vnd.geo+json",51,5105606
"MATUREIA","MATUREIA","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2509396
"MATUTINA","MATUTINA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141207
"MAUA","MAUA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529401
"MAUA DA SERRA","MAUA DA SERRA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115754
"MAUES","MAUES","https://servicodados.ibge.gov.br/api/v2/malhas/13?resolucao=5&formato=application/vnd.geo+json",13,1302900
"MAURILANDIA","MAURILANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5213004
"MAURILANDIA DO TOCANTINS","MAURILANDIA DO TOCANTINS","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1712801
"MAURITI","MAURITI","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2308104
"MAXARANGUAPE","MAXARANGUAPE","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2407500
"MAXIMILIANO DE ALMEIDA","MAXIMILIANO DE ALMEIDA","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312203
"MAZAGAO","MAZAGAO","https://servicodados.ibge.gov.br/api/v2/malhas/16?resolucao=5&formato=application/vnd.geo+json",16,1600402
"MEDEIROS","MEDEIROS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141306
"MEDEIROS NETO","MEDEIROS NETO","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921104
"MEDIANEIRA","MEDIANEIRA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115804
"MEDICILANDIA","MEDICILANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1504455
"MEDINA","MEDINA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141405
"MELEIRO","MELEIRO","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210803
"MELGACO","MELGACO","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1504505
"MENDES","MENDES","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3302809
"MENDES PIMENTEL","MENDES PIMENTEL","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141504
"MENDONCA","MENDONCA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529500
"MERCEDES","MERCEDES","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115853
"MERCES","MERCES","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141603
"MERIDIANO","MERIDIANO","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529609
"MERUOCA","MERUOCA","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2308203
"MESOPOLIS","MESOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529658
"MESQUITA(MG)","MESQUITA(MG)","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141702
"MESQUITA(RJ)","MESQUITA(RJ)","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3302858
"MESSIAS","MESSIAS","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2705200
"MESSIAS TARGINO","MESSIAS TARGINO","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2407609
"MIGUEL ALVES","MIGUEL ALVES","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2206209
"MIGUEL CALMON","MIGUEL CALMON","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921203
"MIGUEL LEAO","MIGUEL LEAO","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2206308
"MIGUEL PEREIRA","MIGUEL PEREIRA","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3302908
"MIGUELOPOLIS","MIGUELOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529708
"MILAGRES(CE)","MILAGRES(CE)","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2308302
"MILAGRES(BA)","MILAGRES(BA)","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921302
"MILAGRES DO MARANHAO","MILAGRES DO MARANHAO","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106672
"MILHA","MILHA","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2308351
"MILTON BRANDAO","MILTON BRANDAO","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2206357
"MIMOSO DE GOIAS","MIMOSO DE GOIAS","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5213053
"MIMOSO DO SUL","MIMOSO DO SUL","https://servicodados.ibge.gov.br/api/v2/malhas/32?resolucao=5&formato=application/vnd.geo+json",32,3203403
"MINACU","MINACU","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5213087
"MINADOR DO NEGRAO","MINADOR DO NEGRAO","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2705309
"MINAS DO LEAO","MINAS DO LEAO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312252
"MINAS NOVAS","MINAS NOVAS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141801
"MINDURI","MINDURI","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3141900
"MINEIROS","MINEIROS","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5213103
"MINEIROS DO TIETE","MINEIROS DO TIETE","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529807
"MINISTRO ANDREAZZA","MINISTRO ANDREAZZA","https://servicodados.ibge.gov.br/api/v2/malhas/11?resolucao=5&formato=application/vnd.geo+json",11,1101203
"MIRA ESTRELA","MIRA ESTRELA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3530003
"MIRABELA","MIRABELA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3142007
"MIRACATU","MIRACATU","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3529906
"MIRACEMA","MIRACEMA","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3303005
"MIRACEMA DO TOCANTINS","MIRACEMA DO TOCANTINS","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1713205
"MIRADOR(MA)","MIRADOR(MA)","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106706
"MIRADOR(PR)","MIRADOR(PR)","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4115903
"MIRADOURO","MIRADOURO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3142106
"MIRAGUAI","MIRAGUAI","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4312302
"MIRAI","MIRAI","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3142205
"MIRAIMA","MIRAIMA","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2308377
"MIRANDA","MIRANDA","https://servicodados.ibge.gov.br/api/v2/malhas/50?resolucao=5&formato=application/vnd.geo+json",50,5005608
"MIRANDA DO NORTE","MIRANDA DO NORTE","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2106755
"MIRANDIBA","MIRANDIBA","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2609303
"MIRANDOPOLIS","MIRANDOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3530102
"MIRANGABA","MIRANGABA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921401
"MIRANORTE","MIRANORTE","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1713304
"MIRANTE","MIRANTE","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2921450
"MIRANTE DA SERRA","MIRANTE DA SERRA","https://servicodados.ibge.gov.br/api/v2/malhas/11?resolucao=5&formato=application/vnd.geo+json",11,1101302
"MIRANTE DO PARANAPANEMA","MIRANTE DO PARANAPANEMA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3530201
"MIRASELVA","MIRASELVA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4116000
"MIRASSOL","MIRASSOL","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3530300
"MIRASSOL D'OESTE","MIRASSOL D'OESTE","https://servicodados.ibge.gov.br/api/v2/malhas/51?resolucao=5&formato=application/vnd.geo+json",51,5105622
"MIRASSOLANDIA","MIRASSOLANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3530409
"MIRAVANIA","MIRAVANIA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3142254
"MIRIM DOCE","MIRIM DOCE","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4210852
